Timestamp,RED PHASE: Hydrogen (ppm),RED PHASE: Methane (ppm),RED PHASE: Acetylene (ppm),RED PHASE: Ethylene (ppm),RED PHASE: Ethane (ppm),RED PHASE: Carbon Monoxide (ppm),RED PHASE: Carbon Dioxide (ppm),RED PHASE: Water (ppm),YELLOW PHASE: Hydrogen (ppm),YELLOW PHASE: Methane (ppm),YELLOW PHASE: Acetylene (ppm),YELLOW PHASE: Ethylene (ppm),YELLOW PHASE: Ethane (ppm),YELLOW PHASE: Carbon Monoxide (ppm),YELLOW PHASE: Carbon Dioxide (ppm),YELLOW PHASE: Oxygen (ppm),YELLOW PHASE: Water (ppm),BLUE PHASE: Hydrogen (ppm),BLUE PHASE: Methane (ppm),BLUE PHASE: Acetylene (ppm),BLUE PHASE: Ethylene (ppm),BLUE PHASE: Ethane (ppm),BLUE PHASE: Carbon Monoxide (ppm),BLUE PHASE: Carbon Dioxide (ppm),BLUE PHASE: Oxygen (ppm),BLUE PHASE: Water (ppm)
21/10/2010 18:00,,,,,,,,,20.3,38.3,0.0,10.2,60.4,352.1,1762,144.6,7.9,20.3,38.3,0.0,10.2,60.4,352.1,1762,144.6,7.9
21/10/2010 16:00,26.1,26.3,0.0,10.7,37.2,455.8,4102,9.2,,,,,,,,,,,,,,,,,,
21/10/2010 14:00,,,,,,,,,20.2,38.0,0.0,10.0,61.3,351.2,1760,144.2,7.9,20.2,38.0,0.0,10.0,61.3,351.2,1760,144.2,7.9
21/10/2010 12:00,26.0,27.9,0.0,11.5,33.5,457.2,4110,9.2,,,,,,,,,,,,,,,,,,
21/10/2010 10:00,,,,,,,,,20.1,35.7,0.0,9.4,65.6,350.7,1761,153.8,7.9,20.1,35.7,0.0,9.4,65.6,350.7,1761,153.8,7.9
21/10/2010 08:00,25.8,23.5,0.0,10.9,43.9,454.1,4079,9.1,,,,,,,,,,,,,,,,,,
21/10/2010 06:00,,,,,,,,,20.2,38.2,0.0,9.7,63.1,351.7,1771,152.6,7.9,20.2,38.2,0.0,9.7,63.1,351.7,1771,152.6,7.9
21/10/2010 04:00,26.3,28.3,0.0,10.5,38.0,456.9,4082,9.2,,,,,,,,,,,,,,,,,,
21/10/2010 02:00,,,,,,,,,20.3,37.6,0.0,10.1,61.7,351.5,1762,149.2,7.9,20.3,37.6,0.0,10.1,61.7,351.5,1762,149.2,7.9
21/10/2010 00:00,26.0,28.5,0.0,10.9,34.9,453.2,4087,9.3,,,,,,,,,,,,,,,,,,
20/10/2010 22:00,,,,,,,,,20.0,37.9,0.0,9.4,61.4,349.2,1754,143.2,8.0,20.0,37.9,0.0,9.4,61.4,349.2,1754,143.2,8.0
20/10/2010 20:00,26.7,27.9,0.0,10.8,36.0,465.9,4183,9.3,,,,,,,,,,,,,,,,,,
20/10/2010 18:00,,,,,,,,,20.3,38.7,0.0,9.0,59.3,350.7,1767,143.3,8.0,20.3,38.7,0.0,9.0,59.3,350.7,1767,143.3,8.0
20/10/2010 16:00,26.0,28.8,0.0,10.7,32.5,453.3,4083,9.3,,,,,,,,,,,,,,,,,,
20/10/2010 14:00,,,,,,,,,19.7,35.2,0.0,9.6,66.7,348.2,1762,140.5,8.0,19.7,35.2,0.0,9.6,66.7,348.2,1762,140.5,8.0
20/10/2010 12:00,26.6,29.2,0.0,10.1,34.4,465.9,4173,9.4,,,,,,,,,,,,,,,,,,
20/10/2010 10:00,,,,,,,,,19.7,36.4,0.0,9.5,63.1,346.7,1750,147.9,8.0,19.7,36.4,0.0,9.5,63.1,346.7,1750,147.9,8.0
20/10/2010 08:00,25.9,28.3,0.0,10.0,35.2,455.0,4084,9.4,,,,,,,,,,,,,,,,,,
20/10/2010 06:00,,,,,,,,,19.8,36.9,0.0,9.0,64.0,350.6,1760,143.4,8.1,19.8,36.9,0.0,9.0,64.0,350.6,1760,143.4,8.1
20/10/2010 04:00,25.7,28.0,0.0,10.3,34.8,454.7,4078,9.5,,,,,,,,,,,,,,,,,,
20/10/2010 02:00,,,,,,,,,19.6,37.5,0.0,9.3,61.7,349.4,1766,139.8,8.1,19.6,37.5,0.0,9.3,61.7,349.4,1766,139.8,8.1
20/10/2010 00:00,25.5,26.5,0.0,10.0,37.0,453.4,4071,9.4,,,,,,,,,,,,,,,,,,
19/10/2010 22:00,,,,,,,,,19.7,38.4,0.0,9.2,63.3,351.2,1765,143.8,8.0,19.7,38.4,0.0,9.2,63.3,351.2,1765,143.8,8.0
19/10/2010 20:00,25.5,27.7,0.0,10.5,35.0,454.0,4085,9.4,,,,,,,,,,,,,,,,,,
19/10/2010 18:00,,,,,,,,,19.9,38.9,0.0,9.6,58.7,353.2,1764,140.9,8.0,19.9,38.9,0.0,9.6,58.7,353.2,1764,140.9,8.0
19/10/2010 16:00,26.5,28.2,0.0,10.5,35.4,470.5,4186,9.4,,,,,,,,,,,,,,,,,,
19/10/2010 14:00,,,,,,,,,19.4,37.2,0.0,9.6,63.8,350.4,1772,143.2,8.0,19.4,37.2,0.0,9.6,63.8,350.4,1772,143.2,8.0
19/10/2010 12:00,25.4,27.6,0.1,9.8,35.4,454.3,4089,9.3,,,,,,,,,,,,,,,,,,
19/10/2010 10:00,,,,,,,,,19.8,38.3,0.1,9.9,61.2,352.6,1780,141.8,8.0,19.8,38.3,0.1,9.9,61.2,352.6,1780,141.8,8.0
19/10/2010 08:00,25.7,27.2,0.0,10.5,36.2,455.2,4099,9.4,,,,,,,,,,,,,,,,,,
19/10/2010 06:00,,,,,,,,,20.0,37.7,0.0,9.5,62.1,352.6,1777,143.7,8.0,20.0,37.7,0.0,9.5,62.1,352.6,1777,143.7,8.0
19/10/2010 04:00,25.6,28.5,0.0,10.5,36.6,456.4,4105,9.3,,,,,,,,,,,,,,,,,,
19/10/2010 02:00,,,,,,,,,20.2,39.2,0.0,9.6,61.9,361.0,1805,152.6,8.0,20.2,39.2,0.0,9.6,61.9,361.0,1805,152.6,8.0
19/10/2010 00:00,26.1,26.4,0.0,10.8,41.7,468.6,4195,9.2,,,,,,,,,,,,,,,,,,
18/10/2010 22:00,,,,,,,,,19.9,37.4,0.1,10.4,61.9,354.5,1777,141.3,8.0,19.9,37.4,0.1,10.4,61.9,354.5,1777,141.3,8.0
18/10/2010 20:00,26.4,29.8,0.0,11.0,34.6,470.6,4214,9.2,,,,,,,,,,,,,,,,,,
18/10/2010 18:00,,,,,,,,,20.0,38.0,0.1,9.9,63.9,353.1,1779,141.9,8.0,20.0,38.0,0.1,9.9,63.9,353.1,1779,141.9,8.0
18/10/2010 16:00,25.9,28.5,0.0,11.9,38.3,458.4,4109,9.2,,,,,,,,,,,,,,,,,,
18/10/2010 14:00,,,,,,,,,20.6,38.4,0.0,10.3,65.3,364.7,1829,146.6,8.0,20.6,38.4,0.0,10.3,65.3,364.7,1829,146.6,8.0
18/10/2010 12:00,25.9,30.2,0.0,11.0,33.7,457.2,4128,9.2,,,,,,,,,,,,,,,,,,
18/10/2010 10:00,,,,,,,,,20.5,40.7,0.0,9.5,56.6,362.9,1822,143.5,8.0,20.5,40.7,0.0,9.5,56.6,362.9,1822,143.5,8.0
18/10/2010 08:00,25.7,29.1,0.0,10.8,34.6,455.8,4109,9.2,,,,,,,,,,,,,,,,,,
18/10/2010 06:00,,,,,,,,,19.9,37.9,0.0,9.3,62.6,352.2,1783,151.9,8.0,19.9,37.9,0.0,9.3,62.6,352.2,1783,151.9,8.0
18/10/2010 04:00,25.7,30.4,0.0,11.3,31.2,455.4,4104,9.2,,,,,,,,,,,,,,,,,,
18/10/2010 02:00,,,,,,,,,20.0,37.9,0.0,9.8,62.6,353.1,1792,149.8,8.0,20.0,37.9,0.0,9.8,62.6,353.1,1792,149.8,8.0
18/10/2010 00:00,26.1,28.2,0.0,10.6,35.5,456.5,4102,9.1,,,,,,,,,,,,,,,,,,
17/10/2010 22:00,,,,,,,,,20.2,39.9,0.0,9.1,58.7,352.8,1775,141.6,8.0,20.2,39.9,0.0,9.1,58.7,352.8,1775,141.6,8.0
17/10/2010 20:00,25.9,28.2,0.0,11.1,38.9,455.5,4111,9.1,,,,,,,,,,,,,,,,,,
17/10/2010 18:00,,,,,,,,,20.7,39.3,0.0,9.7,61.1,361.9,1822,143.5,8.0,20.7,39.3,0.0,9.7,61.1,361.9,1822,143.5,8.0
17/10/2010 16:00,26.0,28.9,0.1,11.0,34.5,456.2,4093,9.2,,,,,,,,,,,,,,,,,,
17/10/2010 14:00,,,,,,,,,20.1,37.1,0.0,9.9,61.1,350.6,1794,148.3,8.0,20.1,37.1,0.0,9.9,61.1,350.6,1794,148.3,8.0
17/10/2010 12:00,25.9,28.9,0.0,10.5,34.8,453.5,4115,9.2,,,,,,,,,,,,,,,,,,
17/10/2010 10:00,,,,,,,,,20.0,38.2,0.0,9.2,61.4,351.4,1782,146.6,8.1,20.0,38.2,0.0,9.2,61.4,351.4,1782,146.6,8.1
17/10/2010 08:00,25.7,28.5,0.0,9.5,35.5,452.2,4096,9.3,,,,,,,,,,,,,,,,,,
17/10/2010 06:00,,,,,,,,,19.7,38.4,0.0,9.7,60.3,348.9,1790,147.3,8.1,19.7,38.4,0.0,9.7,60.3,348.9,1790,147.3,8.1
17/10/2010 04:00,25.8,28.1,0.0,10.7,34.2,454.0,4093,9.3,,,,,,,,,,,,,,,,,,
17/10/2010 02:00,,,,,,,,,20.0,37.0,0.0,9.1,63.1,352.5,1790,145.5,8.1,20.0,37.0,0.0,9.1,63.1,352.5,1790,145.5,8.1
17/10/2010 00:00,25.9,29.0,0.0,10.5,34.9,456.1,4107,9.3,,,,,,,,,,,,,,,,,,
16/10/2010 22:00,,,,,,,,,20.5,39.1,0.0,9.3,59.5,363.1,1821,147.6,8.1,20.5,39.1,0.0,9.3,59.5,363.1,1821,147.6,8.1
16/10/2010 20:00,25.7,28.0,0.0,10.8,36.0,454.7,4109,9.3,,,,,,,,,,,,,,,,,,
16/10/2010 18:00,,,,,,,,,19.8,37.2,0.0,9.4,61.9,352.1,1781,147.1,8.1,19.8,37.2,0.0,9.4,61.9,352.1,1781,147.1,8.1
16/10/2010 16:00,25.6,28.8,0.0,10.7,34.5,455.1,4099,9.2,,,,,,,,,,,,,,,,,,
16/10/2010 14:00,,,,,,,,,19.8,38.2,0.0,9.5,57.8,351.1,1789,145.7,8.1,19.8,38.2,0.0,9.5,57.8,351.1,1789,145.7,8.1
16/10/2010 12:00,25.7,28.9,0.0,10.4,34.8,454.4,4098,9.3,,,,,,,,,,,,,,,,,,
16/10/2010 10:00,,,,,,,,,19.8,39.0,0.0,10.0,61.6,351.9,1796,150.9,8.1,19.8,39.0,0.0,10.0,61.6,351.9,1796,150.9,8.1
16/10/2010 08:00,25.6,26.8,0.0,10.1,39.4,454.0,4110,9.3,,,,,,,,,,,,,,,,,,
16/10/2010 06:00,,,,,,,,,20.2,38.9,0.0,9.8,63.2,358.7,1801,148.2,8.1,20.2,38.9,0.0,9.8,63.2,358.7,1801,148.2,8.1
16/10/2010 04:00,25.6,26.2,0.0,10.8,38.8,454.7,4102,9.3,,,,,,,,,,,,,,,,,,
16/10/2010 02:00,,,,,,,,,19.8,37.5,0.0,9.3,62.8,351.9,1793,149.2,8.1,19.8,37.5,0.0,9.3,62.8,351.9,1793,149.2,8.1
16/10/2010 00:00,25.4,29.2,0.0,10.4,34.6,454.7,4114,9.3,,,,,,,,,,,,,,,,,,
15/10/2010 22:00,,,,,,,,,19.8,37.8,0.0,9.9,61.9,352.2,1783,148.0,8.1,19.8,37.8,0.0,9.9,61.9,352.2,1783,148.0,8.1
15/10/2010 20:00,26.2,28.3,0.0,10.2,35.4,467.5,4193,9.3,,,,,,,,,,,,,,,,,,
15/10/2010 18:00,,,,,,,,,19.8,38.1,0.0,9.6,63.2,352.3,1794,152.2,8.1,19.8,38.1,0.0,9.6,63.2,352.3,1794,152.2,8.1
15/10/2010 16:00,25.5,29.0,0.0,10.8,37.3,455.0,4112,9.3,,,,,,,,,,,,,,,,,,
15/10/2010 14:00,,,,,,,,,20.3,36.8,0.0,10.1,64.8,360.3,1808,148.4,8.1,20.3,36.8,0.0,10.1,64.8,360.3,1808,148.4,8.1
15/10/2010 12:00,25.9,28.8,0.0,10.2,37.1,456.7,4120,9.3,,,,,,,,,,,,,,,,,,
15/10/2010 10:00,,,,,,,,,20.0,38.3,0.0,9.2,62.0,352.8,1795,145.7,8.1,20.0,38.3,0.0,9.2,62.0,352.8,1795,145.7,8.1
15/10/2010 08:00,25.7,28.0,0.0,10.0,38.1,456.0,4132,9.3,,,,,,,,,,,,,,,,,,
15/10/2010 06:00,,,,,,,,,19.7,37.5,0.0,9.9,62.9,350.7,1794,146.0,8.1,19.7,37.5,0.0,9.9,62.9,350.7,1794,146.0,8.1
15/10/2010 04:00,25.8,25.3,0.4,11.0,38.6,455.8,4115,9.3,,,,,,,,,,,,,,,,,,
15/10/2010 02:00,,,,,,,,,20.0,39.1,0.0,9.4,61.1,352.4,1798,152.0,8.1,20.0,39.1,0.0,9.4,61.1,352.4,1798,152.0,8.1
15/10/2010 00:00,25.7,27.5,0.0,10.9,39.6,454.7,4131,9.3,,,,,,,,,,,,,,,,,,
14/10/2010 22:00,,,,,,,,,20.1,37.5,0.0,9.5,61.6,353.6,1795,146.1,8.1,20.1,37.5,0.0,9.5,61.6,353.6,1795,146.1,8.1
14/10/2010 20:00,26.1,29.9,0.0,10.5,33.9,460.8,4129,9.3,,,,,,,,,,,,,,,,,,
14/10/2010 18:00,,,,,,,,,20.7,38.5,0.0,9.8,64.4,364.8,1832,141.6,8.1,20.7,38.5,0.0,9.8,64.4,364.8,1832,141.6,8.1
14/10/2010 16:00,25.8,29.6,0.0,10.7,34.5,456.3,4107,9.3,,,,,,,,,,,,,,,,,,
14/10/2010 14:00,,,,,,,,,19.7,40.0,0.0,9.8,61.3,351.6,1798,145.2,8.1,19.7,40.0,0.0,9.8,61.3,351.6,1798,145.2,8.1
14/10/2010 12:00,25.8,26.2,0.0,10.8,39.9,457.1,4119,9.3,,,,,,,,,,,,,,,,,,
14/10/2010 10:00,,,,,,,,,19.8,38.9,0.0,8.5,60.4,352.0,1790,146.4,8.1,19.8,38.9,0.0,8.5,60.4,352.0,1790,146.4,8.1
14/10/2010 08:00,26.0,28.3,0.0,10.9,37.3,458.6,4116,9.3,,,,,,,,,,,,,,,,,,
14/10/2010 06:00,,,,,,,,,19.9,38.7,0.0,10.2,62.2,353.7,1807,144.2,8.1,19.9,38.7,0.0,10.2,62.2,353.7,1807,144.2,8.1
14/10/2010 04:00,25.7,27.6,0.0,10.9,37.3,455.5,4100,9.3,,,,,,,,,,,,,,,,,,
14/10/2010 02:00,,,,,,,,,19.9,39.6,0.0,9.9,57.6,353.0,1797,149.8,8.1,19.9,39.6,0.0,9.9,57.6,353.0,1797,149.8,8.1
14/10/2010 00:00,25.8,27.2,0.0,10.9,38.2,456.6,4118,9.3,,,,,,,,,,,,,,,,,,
13/10/2010 22:00,,,,,,,,,19.8,36.9,0.0,9.2,64.8,351.5,1797,150.9,8.1,19.8,36.9,0.0,9.2,64.8,351.5,1797,150.9,8.1
13/10/2010 20:00,25.6,28.5,0.0,10.8,34.6,454.6,4106,9.3,,,,,,,,,,,,,,,,,,
13/10/2010 18:00,,,,,,,,,19.9,37.3,0.0,10.4,62.3,352.5,1793,144.7,8.1,19.9,37.3,0.0,10.4,62.3,352.5,1793,144.7,8.1
13/10/2010 16:00,25.8,28.8,0.0,10.9,35.2,456.0,4102,9.3,,,,,,,,,,,,,,,,,,
13/10/2010 14:00,,,,,,,,,19.9,40.0,0.0,10.1,57.9,351.6,1795,148.6,8.1,19.9,40.0,0.0,10.1,57.9,351.6,1795,148.6,8.1
13/10/2010 12:00,25.7,26.6,0.0,10.9,36.0,454.6,4118,9.2,,,,,,,,,,,,,,,,,,
13/10/2010 10:00,,,,,,,,,19.7,37.0,0.0,9.3,62.8,350.4,1792,145.6,8.1,19.7,37.0,0.0,9.3,62.8,350.4,1792,145.6,8.1
13/10/2010 08:00,25.6,28.0,0.0,10.3,36.6,455.0,4111,9.4,,,,,,,,,,,,,,,,,,
13/10/2010 06:00,,,,,,,,,19.7,38.1,0.0,9.8,58.8,352.4,1802,153.8,8.2,19.7,38.1,0.0,9.8,58.8,352.4,1802,153.8,8.2
